Chr	Gene	nSNPs	nSims	Start	Stop	Test	GenePvalue	Best-SNP	SNP-pvalue
8	KCNK9	10	1000	140693985	140784481	1.089137249	0.94	rs1469037	0.5134
8	PXDNL	6	1000	52394689	52884558	1.260919286	0.832	rs4242474	0.5136
1	ZNF648	8	1000	180290327	180297470	1.19115621	0.973	rs12565808	0.514
5	PAIP1	3	1000	43562126	43593244	0.957090603	0.729	rs11949083	0.5145
12	TMEM5	2	1000	62459903	62489154	0.58440708	0.724	rs17099873	0.5151
10	EMX2	3	1000	119291945	119299047	0.760131724	0.785	rs82612	0.5158
7	METTL2B	5	1000	127904018	127930214	0.973951087	0.947	rs6976331	0.5163
17	LRRC37B	2	1000	27372267	27404632	0.750976881	0.529	rs501957	0.5165
17	CNTNAP1	2	1000	38088157	38105358	0.420517723	0.745	rs4792930	0.5167
17	EZH1	3	1000	38105818	38150597	0.662330342	0.843	rs4792930	0.5167
1	OR2M2	3	1000	246409910	246410954	1.158783421	0.659	rs10788759	0.5171
1	CD164L2	3	1000	27578182	27582392	0.795877404	0.774	rs9203	0.5173
6	RPS10	1	1000	34493208	34501854	0.418872863	0.498	rs3798560	0.5175
16	ABCC12	5	1000	46674384	46738182	1.077591788	0.881	rs16945894	0.5175
5	HCN1	10	1000	45295108	45731977	1.387252864	0.928	rs1483310	0.5177
12	ACSS3	10	1000	79995939	80173713	1.168235744	0.993	rs10862246	0.5177
17	CCL5	6	1000	31222608	31231490	1.308974832	0.826	rs2251660	0.5181
8	STC1	15	1000	23755378	23768265	1.089807997	0.998	rs12678365	0.5183
12	ING4	2	1000	6629964	6642569	0.673227126	0.692	rs2886271	0.5186
12	ACRBP	2	1000	6617502	6626841	0.673227126	0.732	rs2886271	0.5186
19	ZNF443	8	1000	12401519	12412926	0.849154478	0.898	rs4804194	0.5187
19	ZNF709	9	1000	12432997	12456632	0.888991283	0.93	rs4804194	0.5187
3	HTR3E	5	1000	185300660	185307477	0.726806042	0.974	rs7432211	0.5189
19	ATP1A3	5	1000	47162573	47190222	0.985282634	0.864	rs454150	0.5191
19	RABAC1	5	1000	47152675	47155311	0.985282634	0.868	rs454150	0.5191
19	GRIK5	6	1000	47194312	47261797	1.227012978	0.891	rs454150	0.5191
1	TAF1A	1	1000	220798287	220829878	0.415283337	0.492	rs17464857	0.5193
1	HHIPL2	1	1000	220762224	220788067	0.415283337	0.51	rs17464857	0.5193
1	MIA3	1	1000	220858066	220907974	0.415283337	0.53	rs17464857	0.5193
9	ENDOG	9	1000	130620599	130624776	1.835632474	0.756	rs2293966	0.5197
9	C9orf114	11	1000	130624165	130631906	2.066465464	0.839	rs2293966	0.5197
1	CFHR4	1	1000	195123834	195154386	0.413893311	0.51	rs9427938	0.52
1	CFHR2	2	1000	195179556	195194979	0.599735375	0.649	rs9427938	0.52
1	CFHR5	7	1000	195213289	195245426	1.319575992	0.877	rs9427938	0.52
17	ASGR1	5	1000	7017474	7023607	0.69027327	0.975	rs4796298	0.5201
8	ENPP2	5	1000	120638499	120720287	0.513298119	0.986	rs4520196	0.5201
12	HNRNPA1	6	1000	52960754	52965297	0.963805509	0.943	rs10506328	0.5204
12	NFE2	6	1000	52972162	52975811	0.916105604	0.957	rs10506328	0.5204
8	MOS	4	1000	57188054	57189095	0.649822964	0.826	rs735827	0.5205
8	RPS20	4	1000	57148166	57149623	0.649822964	0.839	rs735827	0.5205
8	RGS20	4	1000	54926920	55034417	0.775597663	0.932	rs1483538	0.5216
9	DMRT3	4	1000	966963	981732	0.847426172	0.846	rs279888	0.5217
19	RPS16	12	1000	44615686	44618458	2.41911728	0.973	rs10407035	0.5224
19	PLEKHG2	13	1000	44595589	44610895	2.665829047	0.987	rs10407035	0.5224
19	SUPT5H	18	1000	44628055	44659148	2.895391493	0.987	rs10407035	0.5224
22	RBM9	15	1000	34464728	34754531	1.306348942	1	rs5756068	0.523
15	SV2B	2	1000	89570106	89639654	0.602735361	0.748	rs2073967	0.5233
14	LRFN5	8	1000	41147093	41443499	1.266779464	0.92	rs6572117	0.5237
3	ZMAT3	4	1000	180224218	180272278	0.801474579	0.886	rs6804195	0.5244
15	NDNL2	5	1000	27347649	27349309	1.391263572	0.758	rs4780054	0.5245
19	ZNF833	3	1000	11645807	11658384	0.571303538	0.891	rs4804636	0.5248
7	AKR1B10	14	1000	133862938	133876700	1.614482735	0.992	rs10488429	0.5253
11	TMEM45B	16	1000	129190950	129235108	2.798228621	0.978	rs7114881	0.5255
5	CETN3	3	1000	89725284	89741359	0.575547662	0.796	rs10473934	0.5257
1	OR6Y1	16	1000	156783541	156784519	2.489747445	0.803	rs863363	0.5257
3	TFDP2	11	1000	143154017	143207067	1.884496646	0.949	rs11711748	0.5259
1	HIST2H4A-1	1	1000	148070844	148071240	0.400366581	0.507	rs7531664	0.5269
1	HIST2H3D	1	1000	148051449	148051860	0.400366581	0.513	rs7531664	0.5269
1	HIST2H2BF	1	1000	148048740	148050535	0.400366581	0.528	rs7531664	0.5269
1	HIST2H4B-1	1	1000	148070844	148071240	0.400366581	0.554	rs7531664	0.5269
1	HIST2H3C-2	2	1000	148090804	148091311	0.491691107	0.763	rs7531664	0.5269
1	HIST2H2AA3-1	2	1000	148080408	148080942	0.491691107	0.766	rs7531664	0.5269
1	HIST2H4A-2	2	1000	148098953	148099349	0.491691107	0.767	rs7531664	0.5269
1	HIST2H4B-2	2	1000	148098953	148099349	0.491691107	0.775	rs7531664	0.5269
1	HIST2H3C-1	2	1000	148078882	148079389	0.491691107	0.778	rs7531664	0.5269
1	HIST2H2AA4-2	2	1000	148089251	148089785	0.491691107	0.781	rs7531664	0.5269
1	HIST2H3A-1	2	1000	148078882	148079389	0.491691107	0.793	rs7531664	0.5269
1	HIST2H3A-2	2	1000	148090804	148091311	0.491691107	0.794	rs7531664	0.5269
1	HIST2H2AA4-1	2	1000	148080408	148080942	0.491691107	0.797	rs7531664	0.5269
1	HIST2H2AA3-2	2	1000	148089251	148089785	0.491691107	0.798	rs7531664	0.5269
7	KIAA1147	2	1000	141002996	141048422	0.400406672	0.753	rs6963959	0.527
7	WEE2	3	1000	141054621	141077540	0.445232671	0.778	rs6963959	0.527
5	CCNH	3	1000	86725837	86744592	0.656601229	0.836	rs3827607	0.527
7	SSBP1	5	1000	141084644	141096726	0.474581692	0.849	rs6963959	0.527
3	TMEM89	9	1000	48633278	48634193	1.180884964	0.861	rs1387005	0.5272
3	SLC26A6	10	1000	48638159	48647930	1.363541647	0.917	rs1387005	0.5272
3	ACY1	2	1000	51992602	51998258	0.400715515	0.727	rs745618	0.5275
3	RPL29	2	1000	52002683	52004998	0.400715515	0.739	rs745618	0.5275
10	ATOH7	7	1000	69660387	69661861	1.156033284	0.928	rs765958	0.5276
11	C11orf52	5	1000	111294810	111302805	1.439446556	0.602	rs12225443	0.5278
6	EGFL11	5	1000	66101526	66346418	0.564879857	0.777	rs354364	0.5279
10	CASP7	19	1000	115428924	115480654	2.499521116	0.999	rs2185913	0.5279
12	TAS2R42	4	1000	11229865	11230810	1.08599449	0.845	rs1669430	0.5285
5	GFPT2	3	1000	179660305	179712921	0.431729322	0.93	rs17080136	0.5285
6	NRN1	3	1000	5943231	5952632	0.672957184	0.778	rs6597175	0.5287
3	ATP13A4	4	1000	194602559	194755390	0.87063531	0.874	rs951016	0.5287
12	C12orf29	2	1000	86953398	86968068	0.650370881	0.615	rs2471535	0.5288
8	CHCHD7	1	1000	57286868	57293730	0.395159003	0.531	rs7833986	0.5296
8	PLAG1	2	1000	57236021	57286413	0.50990883	0.732	rs7833986	0.5296
19	C19orf40	5	1000	38154987	38159800	1.015830448	0.949	rs4805840	0.5298
18	RIT2	5	1000	38577189	38949655	0.89484477	0.949	rs6507515	0.5299
16	NDUFAB1	4	1000	23499835	23515140	0.478741846	0.958	rs7199641	0.5305
16	PALB2	5	1000	23521983	23560179	0.499881189	0.984	rs7199641	0.5305
3	NME6	3	1000	48310592	48317852	0.858429374	0.57	rs6801801	0.5308
3	HTR1F	3	1000	88114415	88125609	0.665590821	0.676	rs7652406	0.5309
1	RXRG	1	1000	163636973	163681054	0.392286428	0.511	rs100537	0.5311
8	C8orf55	13	1000	143805622	143815352	0.700727934	0.996	rs1036385	0.5315
15	SENP8	2	1000	70197807	70220358	0.482656671	0.645	rs7172309	0.5316
15	C15orf43	2	1000	43036194	43058713	0.433998929	0.813	rs11635836	0.5324
8	RLBP1L1	2	1000	62363103	62576758	0.568235999	0.602	rs1486648	0.5326
19	PRKACA	2	1000	14063506	14089559	0.396920682	0.812	rs3810256	0.5328
19	ASF1B	2	1000	14091320	14108440	0.396920682	0.832	rs3810256	0.5328
22	DGCR6L	2	1000	18681799	18687608	0.714035717	0.581	rs2280117	0.533
8	MED30	1	1000	118602210	118621682	0.387910086	0.521	rs16889828	0.5334
19	MGC3207	11	1000	13736336	13746096	1.58460163	0.984	rs16979344	0.5336
19	CCDC130	11	1000	13719752	13735106	1.58460163	0.99	rs16979344	0.5336
19	C19orf53	12	1000	13746256	13750586	1.752596515	0.998	rs16979344	0.5336
14	ARF6	5	1000	49429485	49433522	0.868300812	0.89	rs2281528	0.5338
11	TTC36	2	1000	117903419	117906950	0.545129534	0.595	rs537975	0.5341
11	TMEM25	2	1000	117907133	117911760	0.545129534	0.617	rs537975	0.5341
11	MLL	3	1000	117812414	117901146	0.547850358	0.728	rs537975	0.5341
6	HS3ST5	9	1000	114483442	114490734	1.460689081	0.969	rs2348919	0.5341
19	KCNK6	9	1000	43502323	43511489	1.031147295	0.963	rs870218	0.5342
12	GALNT4	6	1000	88437320	88442666	0.642682045	0.969	rs2230282	0.5342
16	BCMO1	7	1000	79829796	79882248	0.600667169	0.991	rs12599564	0.5348
2	TTC21B	6	1000	166438698	166518594	0.477537191	0.957	rs1432273	0.5355
3	FLJ10213	4	1000	73193499	73195161	1.052870588	0.677	rs1060584	0.5359
10	C10orf104	18	1000	73645811	73665624	2.40968506	0.941	rs7898235	0.5372
10	C10orf81	14	1000	115501202	115532181	0.952057152	0.999	rs10509985	0.5372
6	LPAL2	5	1000	160807576	160852146	0.488239077	0.977	rs2504926	0.5374
5	FGF10	2	1000	44340853	44424541	0.597647069	0.589	rs1384449	0.5377
3	ALG3	5	1000	185442810	185449440	0.462905311	0.9	rs843350	0.5377
19	ZNF382	9	1000	41788060	41811339	0.951724252	0.975	rs3108598	0.5382
17	C17orf51	2	1000	21376454	21395500	0.503015413	0.604	rs7405782	0.5383
18	SERPINB4	11	1000	59455472	59462482	0.986567557	0.953	rs715351	0.539
3	SPCS1	5	1000	52714896	52717237	0.876149773	0.744	rs2289247	0.5393
6	PHF3	2	1000	64414389	64482364	0.65376552	0.557	rs3757350	0.5394
11	OR5A2	11	1000	58946027	58947002	1.277591526	0.884	rs17153716	0.5395
11	OR4D10	10	1000	59001478	59002414	1.283866912	0.952	rs17153716	0.5395
11	OR4D6	15	1000	58981009	58981954	1.741795987	0.952	rs17153716	0.5395
11	OR5A1	14	1000	58967217	58968165	1.525530133	0.963	rs17153716	0.5395
20	IDH3B	4	1000	2587040	2592843	0.591154749	0.924	rs2325899	0.5397
20	NOL5A	4	1000	2581253	2587039	0.591154749	0.926	rs2325899	0.5397
15	MESP1	6	1000	88094109	88095545	0.844282632	0.934	rs12909844	0.5397
22	CCT8L2	1	1000	15451647	15453700	0.374613856	0.541	rs11089263	0.5405
17	FAM27L	1	1000	21749496	21750630	0.373135672	0.532	rs6565378	0.5413
8	LYPLA1	2	1000	55121490	55177130	0.410489959	0.719	rs10504161	0.5415
9	C9orf16	8	1000	129962359	129966028	1.211119907	0.982	rs3003569	0.5422
9	CIZ1	8	1000	129968164	130006483	1.211119907	0.985	rs3003569	0.5422
14	ATP6V1D	2	1000	66874341	66896344	0.397870212	0.738	rs3784085	0.5423
14	EIF2S1	3	1000	66896786	66922986	0.745777783	0.806	rs3784085	0.5423
12	NANOG	4	1000	7833261	7839922	0.758612261	0.931	rs7303925	0.5426
17	TMUB2	3	1000	39619879	39624625	0.449528487	0.876	rs9303601	0.5428
17	C17orf65	4	1000	39608877	39619608	0.483156649	0.888	rs9303601	0.5428
17	ASB16	4	1000	39603599	39611977	0.483156649	0.898	rs9303601	0.5428
17	ATXN7L3	4	1000	39624698	39631055	0.486021967	0.935	rs9303601	0.5428
17	C17orf53	7	1000	39574851	39595370	0.574627725	0.945	rs9303601	0.5428
2	EMILIN1	4	1000	27155009	27162769	0.796491246	0.706	rs1124649	0.5437
2	AGBL5	4	1000	27127994	27146994	0.796491246	0.738	rs1124649	0.5437
7	FKBP14	5	1000	30019408	30032793	0.629803325	0.95	rs10254969	0.5443
7	PLEKHA8	7	1000	30034812	30096884	0.726326272	0.967	rs10254969	0.5443
5	LOC646227	2	1000	180341823	180345858	0.494505508	0.657	rs11249756	0.5444
5	BTNL3	3	1000	180348506	180366333	0.515755493	0.856	rs11249756	0.5444
7	KEL	7	1000	142348322	142369625	1.606739851	0.895	rs10279637	0.5447
7	OR9A2	9	1000	142433408	142434341	1.54396925	0.905	rs10279637	0.5447
20	C20orf177	4	1000	57948950	57955956	0.541342451	0.942	rs6071026	0.5448
20	PPP1R3D	4	1000	57945281	57948747	0.541342451	0.944	rs6071026	0.5448
12	GLIPR1	13	1000	74160779	74181983	1.594865203	0.968	rs12828263	0.5449
12	KRR1	12	1000	74177685	74191685	1.594786017	0.968	rs12828263	0.5449
1	CYP4A11	2	1000	47167432	47179743	0.408735019	0.811	rs6687264	0.5452
12	TMPO	11	1000	97433539	97466866	1.158662185	0.987	rs249820	0.5463
4	ABCE1	2	1000	146238605	146270126	0.706964489	0.553	rs1455137	0.5467
4	ANAPC10	1	1000	146135759	146238818	0.363262293	0.572	rs1455137	0.5467
14	EIF2B2	4	1000	74539364	74546045	0.506892321	0.916	rs8014403	0.5469
14	MLH3	5	1000	74550219	74587988	0.575102819	0.935	rs8014403	0.5469
11	C11orf67	5	1000	77209855	77261046	0.476962698	0.967	rs2186564	0.5473
7	GTF2I	5	1000	73709965	73812958	1.063050892	0.825	rs4717903	0.5479
3	SOX2	1	1000	182912415	182914917	0.360912306	0.528	rs6765739	0.548
19	ZNF28	5	1000	57992472	58016697	0.593047318	0.961	rs1062967	0.5484
11	OR6T1	15	1000	123318783	123319755	1.607112996	0.981	rs10790610	0.5484
11	OR4D5	14	1000	123315533	123316490	1.519551187	0.982	rs10790610	0.5484
19	ZNF468	8	1000	58033596	58052714	1.026121632	0.987	rs1062967	0.5484
20	C20orf166	5	1000	60558104	60578416	1.006525734	0.877	rs6062278	0.5486
20	C20orf200	5	1000	60552198	60559176	1.006525734	0.882	rs6062278	0.5486
3	C3orf37	7	1000	130480373	130506825	0.928773893	0.959	rs9816963	0.5492
3	H1FX	7	1000	130516304	130517807	0.928773893	0.963	rs9816963	0.5492
20	SPINT4	7	1000	43784401	43787749	0.459764361	0.987	rs6073862	0.5492
6	SYNCRIP	5	1000	86380657	86409746	1.528795144	0.707	rs2758842	0.5496
2	TNP1	7	1000	217432426	217433027	0.936269932	0.975	rs1179735	0.5501
1	SLC25A24	6	1000	108478969	108544497	0.624082697	0.988	rs538717	0.5506
5	CDH10	3	1000	24522966	24680668	1.046443325	0.576	rs12152859	0.5507
2	GPD2	8	1000	157000210	157151161	0.716485084	0.98	rs3769368	0.5513
1	EIF2C1	2	1000	36121396	36162486	0.399383298	0.799	rs634335	0.5514
1	EIF2C4	3	1000	36046414	36093775	0.440144275	0.873	rs634335	0.5514
1	IFI44	7	1000	78888064	78902351	0.564467404	0.986	rs3820093	0.5516
1	OR2C3	3	1000	245760056	245763764	0.436013326	0.934	rs10802521	0.552
3	P2RY1	3	1000	154035425	154038533	0.587696345	0.793	rs11920254	0.5525
20	PTPRT	7	1000	40134805	41251971	0.723035102	0.988	rs1883380	0.5532
8	VDAC3	3	1000	42368546	42382572	0.756809514	0.758	rs2979896	0.5534
8	DKK4	3	1000	42350742	42353831	0.756809514	0.759	rs2979896	0.5534
8	POLB	5	1000	42315186	42348470	0.935540649	0.899	rs2979896	0.5534
8	IKBKB	7	1000	42247985	42309122	1.023300225	0.954	rs2979896	0.5534
14	C14orf177	2	1000	98247702	98253850	0.392249692	0.784	rs1950489	0.555
2	TTL	8	1000	112956213	113006693	1.04929856	0.974	rs3789724	0.5551
9	KIAA0020	1	1000	2794154	2834130	0.346151148	0.53	rs7850317	0.5563
18	CDH7	5	1000	61568467	61699155	1.217383923	0.76	rs7244243	0.5563
4	USP46	7	1000	53155964	53220197	1.102191888	0.884	rs7674000	0.5574
4	NKX6-1	2	1000	85633459	85638411	0.602627554	0.612	rs17009038	0.5575
10	MEIG1	4	1000	15041443	15054856	0.77453223	0.815	rs1592159	0.5575
1	INSL5	10	1000	67036011	67039527	1.362869126	0.985	rs2916	0.5578
14	SERPINA10	8	1000	93819402	93829349	0.592811651	0.997	rs909287	0.558
5	TAS2R1	2	1000	9682108	9683463	0.522693389	0.767	rs6897599	0.5592
12	SLCO1B3	7	1000	20854904	20960925	1.120640871	0.969	rs10841662	0.5593
10	MRC1-2	4	1000	18138357	18240097	1.028232265	0.664	rs10764176	0.5596
10	MRC1L1-2	4	1000	18138357	18240097	1.028232265	0.713	rs10764176	0.5596
10	SLC39A12	10	1000	18280826	18372218	1.398141534	0.977	rs10764176	0.5596
1	KLHL20	4	1000	171950702	172022463	1.078831437	0.663	rs2273366	0.5606
16	RANBP10	2	1000	66314505	66398056	0.497775498	0.747	rs12449157	0.5609
1	C1orf194	3	1000	109450095	109458002	0.575228419	0.918	rs679224	0.5611
15	IVD	16	1000	38484977	38498355	2.258365957	0.995	rs1007177	0.5625
8	ZNF16	11	1000	146126547	146147078	2.093216668	0.88	rs2272715	0.5629
9	OR13C5	14	1000	106400558	106401515	2.284462758	0.836	rs1851724	0.5649
9	OR13C2	14	1000	106406772	106407729	2.284462758	0.866	rs1851724	0.5649
9	OR13C9	15	1000	106419349	106420306	2.302419631	0.875	rs1851724	0.5649
6	C6orf72	3	1000	149929220	149953760	0.701052087	0.738	rs9322200	0.5656
19	CHMP2A	8	1000	63754744	63758298	0.458824164	0.98	rs11669345	0.5656
19	TRIM28	8	1000	63747647	63753894	0.458824164	0.981	rs11669345	0.5656
19	UBE2M	8	1000	63758890	63762155	0.458824164	0.985	rs11669345	0.5656
19	MZF1	8	1000	63765095	63776754	0.458824164	0.99	rs11669345	0.5656
4	RAB28	3	1000	12978479	13095054	0.583438422	0.813	rs11721373	0.5669
19	ZNF234	10	1000	49337617	49354116	0.700867884	0.994	rs7259777	0.567
2	MSTN	1	1000	190628670	190635700	0.327390012	0.583	rs17732729	0.5672
1	TTC4	6	1000	54954116	54980569	0.940057222	0.98	rs2240396	0.5677
2	RBM43	12	1000	151814155	151826623	1.178101758	0.969	rs2271811	0.5678
2	NMI	13	1000	151835227	151854676	1.473787185	0.972	rs2271811	0.5678
3	TBC1D5	27	1000	17174902	17757403	2.207549	0.968	rs4349529	0.5689
9	PPP6C	11	1000	126948672	126992039	1.110387618	0.967	rs10986626	0.5691
9	HSPA5	9	1000	127036947	127043482	0.94614487	0.98	rs10986626	0.5691
9	RABEPK	11	1000	127002877	127036259	1.204558976	0.987	rs10986626	0.5691
2	C2orf70	2	1000	26638984	26655899	0.627195963	0.733	rs744540	0.5692
2	CIB4	6	1000	26657576	26717715	0.790064539	0.986	rs744540	0.5692
13	ZIC5	5	1000	99413275	99422179	0.577489936	0.982	rs7330744	0.5709
13	ZIC2	5	1000	99432319	99437020	0.577489936	0.986	rs7330744	0.5709
21	KRTAP19-4	6	1000	30791044	30791299	0.972932033	0.799	rs8131342	0.5713
21	KRTAP19-3	6	1000	30785652	30786146	0.972932033	0.802	rs8131342	0.5713
8	COMMD5	8	1000	146046354	146049736	0.936147937	0.817	rs1735169	0.5713
21	KRTAP19-5	6	1000	30796060	30796279	0.972932033	0.831	rs8131342	0.5713
21	KRTAP19-2	7	1000	30781379	30781538	0.973050931	0.843	rs8131342	0.5713
21	KRTAP19-1	7	1000	30774234	30774507	0.973050931	0.845	rs8131342	0.5713
8	ZNF7	10	1000	146023706	146039410	1.316984625	0.857	rs1735169	0.5713
8	ZNF250	4	1000	146073139	146097650	0.441484506	0.869	rs1735169	0.5713
8	RPL8	12	1000	145985957	145988609	1.411227929	0.905	rs1735169	0.5713
8	ZNF517	13	1000	145995064	146005333	1.412595538	0.917	rs1735169	0.5713
12	TSPAN19	4	1000	83932224	83954186	0.54304084	0.864	rs2056638	0.5718
10	FGF8	1	1000	103519876	103525817	0.319513767	0.569	rs4919593	0.5719
19	MGC24975	6	1000	5733970	5735610	1.242212894	0.91	rs2436487	0.572
19	TMEM146	5	1000	5671687	5729742	0.690290523	0.938	rs2436487	0.572
19	NOSIP	6	1000	54750779	54775615	1.400169301	0.901	rs2335534	0.5724
7	PCOLCE	5	1000	100037817	100043734	0.810954845	0.914	rs12532878	0.5724
7	LRCH4	3	1000	100009569	100021712	0.332812177	0.954	rs12532878	0.5724
7	MOSPD3	6	1000	100047660	100050936	0.813985158	0.957	rs12532878	0.5724
7	TFR2	7	1000	100055974	100077109	0.860192135	0.966	rs12532878	0.5724
7	ACTL6B	7	1000	100078663	100091986	0.860192135	0.968	rs12532878	0.5724
7	FBXO24	6	1000	100021891	100036676	0.811317805	0.969	rs12532878	0.5724
12	FOXN4	3	1000	108200165	108231408	0.458560513	0.862	rs2075263	0.5729
3	DCUN1D1	4	1000	184143252	184181020	0.754565246	0.921	rs4859148	0.5734
2	SLC4A3	5	1000	220200535	220214946	0.85883241	0.954	rs1318125	0.5736
15	MKRN3	1	1000	21361546	21364259	0.316530807	0.581	rs2900	0.5737
7	OR6V1	7	1000	142459559	142460501	0.856970849	0.954	rs10256437	0.5737
6	DEK	7	1000	18332378	18372778	0.8711946	0.965	rs214575	0.5738
12	OR9K2	9	1000	53809819	53810827	2.468515627	0.61	rs11171277	0.5742
7	TBX20	3	1000	35208566	35259767	0.910101722	0.673	rs6462599	0.5747
12	SYCP3	5	1000	100646556	100657378	1.259530047	0.875	rs7980436	0.575
7	SNX13	7	1000	17798180	17946656	1.247867168	0.938	rs1524776	0.5751
6	C6orf115	1	1000	139391511	139406132	0.31405906	0.558	rs9376396	0.5752
2	RPRM	1	1000	154042097	154043568	0.31405906	0.57	rs4294952	0.5752
7	HIG2	5	1000	127883119	127885708	0.720675224	0.941	rs4728108	0.5753
3	SERPINI2	3	1000	168642416	168674512	0.62592004	0.832	rs9863185	0.5754
7	LOC136242	10	1000	141182554	141187690	1.391613931	0.883	rs9640357	0.5755
19	CLEC11A	4	1000	55918416	55920793	0.798255489	0.89	rs722036	0.5756
15	ISLR2	2	1000	72208767	72216196	0.384594263	0.841	rs8038527	0.5759
1	TNNI3K	3	1000	74436534	74782696	0.37902526	0.942	rs696692	0.5759
2	SAP130	6	1000	128415265	128501337	0.479103087	0.936	rs2461443	0.5765
10	XPNPEP1	5	1000	111614513	111673192	0.939739738	0.863	rs568298	0.5766
1	RBBP4	3	1000	32889410	32918841	0.582133002	0.81	rs16835131	0.5782
1	SYNC1	3	1000	32918093	32940948	0.582133002	0.828	rs16835131	0.5782
8	SNX31	10	1000	101654298	101731069	1.077713607	0.996	rs7815631	0.5784
19	ZNF177	6	1000	9334695	9353866	1.125326396	0.712	rs10411141	0.5798
19	ZNF266	7	1000	9384270	9407234	1.106038379	0.819	rs10411141	0.5798
19	ZNF560	9	1000	9438030	9470279	0.971486689	0.956	rs10411141	0.5798
1	C1orf165	2	1000	48966126	49015134	0.477665922	0.629	rs4926759	0.5801
1	OR2T35	1	1000	246868210	246869182	0.304781921	0.594	rs2000390	0.5809
11	CABP2	4	1000	67042993	67047475	0.800501245	0.777	rs688878	0.5811
4	UGT2B10	5	1000	69716317	69731209	0.770551365	0.853	rs1379809	0.5814
11	RSF1	6	1000	77054921	77209528	0.871300552	0.892	rs17135809	0.5816
11	CLNS1A	5	1000	77004846	77026495	0.553809292	0.934	rs17135809	0.5816
2	STK11IP	6	1000	220170839	220189417	0.698298439	0.993	rs3731920	0.582
3	SLC25A20	3	1000	48869359	48911406	0.571434094	0.745	rs9755490	0.5821
10	ZNF37A	9	1000	38423280	38452284	0.865262518	0.983	rs2505243	0.5825
10	PTF1A	2	1000	23521465	23523187	0.33952573	0.851	rs1467646	0.5826
19	COMP	3	1000	18754582	18763114	0.344801345	0.944	rs12610715	0.5827
12	OBFC2B	1	1000	54904773	54909787	0.301729829	0.6	rs744051	0.5828
15	ONECUT1	4	1000	50836644	50869501	0.580513643	0.933	rs2456526	0.5828
9	TPD52L3	5	1000	6318374	6321900	0.866531519	0.839	rs7045164	0.5838
7	SP4	2	1000	21434213	21520676	0.303954162	0.86	rs2285945	0.5838
1	TARDBP	8	1000	10995265	11008136	0.989229586	0.918	rs3765896	0.5842
5	C5orf34	2	1000	43522566	43550944	0.532186338	0.749	rs12520489	0.5844
5	C5orf28	2	1000	43480110	43515847	0.532186338	0.774	rs12520489	0.5844
8	FBXL6	6	1000	145549898	145552940	0.737955913	0.813	rs2293963	0.5844
8	GPR172A	6	1000	145553032	145555754	0.737955913	0.826	rs2293963	0.5844
8	ADCK5	15	1000	145568538	145589261	1.23085015	0.954	rs2293963	0.5844
21	IGSF5	12	1000	40039203	40095893	1.344235548	0.941	rs2837225	0.5847
17	PRR11	5	1000	54587874	54633929	0.654653001	0.878	rs8067682	0.5849
16	ZNF500	8	1000	4740815	4757167	0.608547584	0.975	rs741695	0.5851
16	12-Sep	9	1000	4767674	4778348	0.906609474	0.98	rs7186281	0.5851
2	CCDC74B	1	1000	130613331	130619101	0.297585611	0.573	rs10198499	0.5854
2	SMPD4	2	1000	130625449	130656164	0.587617649	0.582	rs10198499	0.5854
2	FAM128B	2	1000	130656172	130664770	0.587617649	0.589	rs10198499	0.5854
2	TUBA3E	2	1000	130665787	130672504	0.587617649	0.609	rs10198499	0.5854
9	LCN2	7	1000	129951552	129955555	0.856737763	0.977	rs12377832	0.5856
1	DPH2	7	1000	44208239	44211630	1.204556536	0.879	rs4660758	0.5859
7	SP8	5	1000	20788425	20793030	0.525599327	0.939	rs10266329	0.5861
17	GPATCH8	5	1000	39828175	39936328	0.628450232	0.92	rs3785817	0.5871
8	ZNF34	11	1000	145969304	145983529	1.090715739	0.923	rs2958522	0.5872
7	TAS2R5	7	1000	141136485	141137635	0.370754875	0.939	rs12669721	0.5872
19	MYADM	2	1000	59061422	59071501	0.572560938	0.68	rs307941	0.5881
19	PRKCG	2	1000	59077278	59102713	0.572560938	0.684	rs307941	0.5881
1	SASS6	9	1000	100321689	100371099	1.119176074	0.956	rs687513	0.5888
1	LRRC39	10	1000	100387000	100416359	1.140675008	0.975	rs687513	0.5888
1	CCDC76	11	1000	100371306	100388641	1.28873109	0.982	rs687513	0.5888
10	NFKB2	4	1000	104144218	104152271	0.411570425	0.981	rs1056890	0.589
10	C10orf95	9	1000	104199583	104201290	0.993359903	0.995	rs1056890	0.589
10	CUEDC2	9	1000	104172991	104182413	0.995827367	0.996	rs1056890	0.589
10	FBXL15	9	1000	104169560	104172883	0.995827367	0.998	rs1056890	0.589
10	PSD	9	1000	104152365	104168891	0.800598248	1	rs1056890	0.589
5	HMHB1	3	1000	143171918	143180477	0.379091772	0.804	rs1096980	0.5891
5	LOC153328	4	1000	135198263	135236335	0.402132973	0.956	rs2078881	0.5895
16	SALL1	2	1000	49727386	49742684	0.472258838	0.796	rs7205341	0.5898
5	N4BP3	6	1000	177473161	177485713	0.905689378	0.927	rs6873523	0.5899
1	F13B	9	1000	195274943	195303020	1.40258617	0.931	rs1332666	0.5905
2	DCTN1	5	1000	74441789	74461472	0.354398524	0.962	rs6751601	0.5906
2	WDR54	6	1000	74502392	74506390	0.396659466	0.982	rs6751601	0.5906
